Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Hampshire,MA Carberry,8305580c,1,20,8,2,2,250.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,40,0,0,40
Hampshire,JM Vince,a15618fe,2,66,43,10,2,153.49,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,130,0,0,130
Hampshire,JHK Adams,7cc15633,3,1,4,0,0,25.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,8,9
Hampshire,OA Shah,7bf96684,4,26,28,2,0,92.86,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,38,0,0,38
Hampshire,SM Ervine,556302a7,5,2,3,0,0,66.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,2
Hampshire,AJA Wheater,71647ced,6,36,18,5,0,200.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,6,66,0,12,78
Hampshire,WR Smith,ad962377,7,13,10,1,0,130.0,"[1, 8, 10, 12]",4.0,24,9,0,24,2,0,3,1,0,0,0,6.0,1,0,0,0,2,19,98,8,125
Hampshire,CP Wood,1cfac535,8,6,6,0,0,100.0,"[2, 4, 15, 19]",4.0,24,5,0,47,3,3,0,0,0,0,0,11.75,0,0,0,0,0,6,1,0,7
Hampshire,Yasir Arafat,3cf5ae43,9,0,0,0,0,0.0,"[6, 14, 18, 20]",3.333,20,5,0,34,2,2,0,0,0,0,0,10.2,0,0,0,0,0,0,3,0,3
Hampshire,DR Briggs,f3abd0c9,10,0,0,0,0,0.0,"[5, 7, 13, 16]",4.0,24,6,0,35,3,1,1,0,0,0,0,8.75,0,0,0,0,0,0,31,0,31
Hampshire,FH Edwards,a7c226e1,11,0,0,0,0,0.0,"[3, 9, 11, 17]",4.0,24,9,0,38,5,1,0,0,0,2,0,9.5,0,0,0,0,0,0,9,0,9
Kent,DJ Bell-Drummond,8f938a32,1,1,3,0,0,33.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1
Kent,JL Denly,bdadf7da,2,26,16,4,1,162.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,4,56,0,28,84
Kent,SA Northeast,7e4c8ba3,3,60,49,7,0,122.45,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,96,0,0,96
Kent,SW Billings,c16d4035,4,15,14,1,0,107.14,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,19,0,8,27
Kent,DI Stevens,bca21d18,5,3,2,0,0,150.0,"[1, 8, 10, 16]",4.0,24,9,0,35,3,2,1,0,0,0,0,8.75,0,0,0,0,0,3,34,0,37
Kent,FK Cowdrey,1179469b,6,0,2,0,0,0.0,"[9, 11, 13]",3.0,18,5,0,18,1,0,0,0,0,0,0,6.0,0,0,0,0,0,-2,7,0,5
Kent,AJ Blake,ea27a674,7,71,30,3,6,236.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,133,0,0,133
Kent,MT Coles,e9d5218e,8,0,0,0,0,0.0,"[4, 6]",2.0,12,7,0,15,3,0,0,0,0,0,0,7.5,0,0,0,0,0,0,7,0,7
Kent,AEN Riley,eaa4cfc2,9,0,0,0,0,0.0,"[5, 7, 12, 15]",4.0,24,6,0,40,4,2,2,0,1,0,0,10.0,0,0,0,0,0,0,62,0,62
Kent,ME Claydon,15101f12,10,0,0,0,0,0.0,"[2, 17, 19]",3.0,18,5,0,26,4,0,1,0,1,0,0,8.67,0,0,0,0,0,0,38,0,38
Kent,DA Griffiths,1f572ee8,11,0,0,0,0,0.0,"[3, 14, 18, 20]",4.0,24,7,0,36,5,0,2,0,0,0,0,9.0,0,0,0,0,0,0,57,0,57
