Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
England,C Kieswetter,1e960f2a,1,25,24,3,1,104.17,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,47,0,8,55,37,True,False,False,Right-arm offbreak,Right-hand bat
England,AD Hales,92aeac25,2,11,6,2,0,183.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,19,0,0,19,36,True,False,False,Right-arm medium,Right-hand bat
England,RS Bopara,7ca5e05d,3,6,11,0,0,54.55,"[7, 18]",2.0,12,4,0,20,3,0,0,0,0,0,1,10.0,0,0,0,0,-4,2,2,0,4,39,True,False,True,Right-arm medium,Right-hand bat
England,EJG Morgan,d2a6c0e6,4,10,11,1,0,90.91,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,14,0,0,14,38,True,False,False,Right-arm medium,Left-hand bat
England,JM Bairstow,abb83e27,5,15,17,1,0,88.24,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,19,0,0,19,35,True,True,False,Right-arm medium,Right-hand bat
England,ST Finn,ccdd8308,5,0,0,0,0,0.0,"[1, 3, 5, 13]",4.0,24,14,0,22,4,0,1,1,0,0,0,5.5,0,0,0,0,0,0,51,0,51,35,True,False,False,Right-arm fast-medium,Right-hand bat
England,JC Buttler,99b75528,6,6,9,0,0,66.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,6,0,0,6,34,True,False,False,,Right-hand bat
England,JW Dernbach,7be8a0ed,6,0,0,0,0,0.0,"[2, 4, 16, 19]",4.0,24,8,0,31,4,0,2,0,0,0,0,7.75,0,0,0,0,0,0,58,0,58,39,True,False,False,Right-arm fast-medium,Right-hand bat
England,SR Patel,18fac429,7,4,7,0,0,57.14,[11],1.0,6,1,0,11,2,0,0,0,0,0,0,11.0,0,0,0,0,0,4,1,0,5,40,True,False,True,Slow left-arm orthodox,Right-hand bat
England,SCJ Broad,eba6a852,8,18,22,1,0,81.82,"[6, 9, 15, 17]",4.0,24,13,0,18,2,0,0,0,0,0,0,4.5,0,0,0,0,0,22,19,0,41,38,True,False,False,Right-arm fast-medium,Left-hand bat
England,GP Swann,221ad9d9,9,18,13,3,0,138.46,"[8, 10, 12, 14]",4.0,24,10,0,16,0,0,0,0,0,0,0,4.0,1,0,0,0,2,32,16,8,56,46,True,False,False,Right-arm offbreak,Right-hand bat
South Africa,RE Levi,18c78b11,1,8,7,2,0,114.29,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,16,0,0,16,37,True,False,False,Right-arm medium,Right-hand bat
South Africa,JH Kallis,86dc8f2e,2,48,44,7,0,109.09,"[10, 12, 19]",3.0,18,4,0,20,1,0,0,0,0,0,0,6.67,1,0,1,0,0,80,6,20,106,49,True,False,True,Right-arm fast-medium,Right-hand bat
South Africa,F du Plessis,3355b542,3,4,3,0,0,133.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,4,0,0,4,40,True,False,False,Legbreak,Right-hand bat
South Africa,AB de Villiers,c4487b84,4,10,6,2,0,166.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,18,0,0,18,41,True,True,False,Right-arm medium,Right-hand bat
South Africa,JL Ontong,55f33b32,5,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,45,True,False,True,Right-arm offbreak,Right-hand bat
South Africa,JP Duminy,2e8994e7,5,47,54,4,0,87.04,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,67,0,0,67,40,True,False,True,Right-arm offbreak,Left-hand bat
South Africa,JA Morkel,c3d35165,6,0,0,0,0,0.0,"[4, 6, 14]",3.0,18,8,0,12,0,0,1,0,0,0,0,4.0,0,0,0,0,0,0,39,0,39,43,True,False,True,Right-arm medium-fast,Left-hand bat
South Africa,J Botha,7c503806,7,0,0,0,0,0.0,"[7, 9, 11, 15]",4.0,24,12,0,19,2,0,2,1,1,0,0,4.75,2,0,0,0,0,0,84,16,100,42,True,False,True,Right-arm offbreak,Right-hand bat
South Africa,RJ Peterson,26ff4c29,8,0,0,0,0,0.0,"[1, 13, 16, 18]",4.0,24,10,0,27,4,0,2,0,1,0,0,6.75,0,0,0,0,0,0,70,0,70,45,True,False,False,Slow left-arm orthodox,Left-hand bat
South Africa,DW Steyn,8fd1a8f5,9,0,0,0,0,0.0,"[2, 8, 17, 20]",4.0,24,12,0,13,1,0,1,0,0,0,0,3.25,0,0,0,0,0,0,43,0,43,41,True,False,False,Right-arm fast,Right-hand bat
South Africa,LL Tsotsobe,12bffe91,10,0,0,0,0,0.0,"[3, 5]",2.0,12,5,0,22,3,1,0,0,0,0,0,11.0,0,0,0,0,0,0,3,0,3,41,True,False,False,Left-arm fast-medium,Right-hand bat
