Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Barbados Royals,RRS Cornwall,c4d9634c,1,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Barbados Royals,KR Mayers,73c18486,2,16,13,0,2,123.08,"[1, 3]",2.0,12,6,0,11,1,0,0,0,0,0,1,5.5,0,0,0,0,0,28,10,0,38
Barbados Royals,JP Greaves,74d12124,3,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,-2,0,8,6
Barbados Royals,KO Wickham,211aeb65,4,10,10,0,1,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,16,0,0,16
Barbados Royals,R Powell,650d5e49,5,0,3,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2
Barbados Royals,JO Holder,0f721006,6,10,8,0,1,125.0,"[6, 13, 17, 19]",4.0,24,7,0,38,5,0,4,0,2,0,2,9.5,0,0,0,0,0,16,131,0,147
Barbados Royals,D Ferreira,f0af99a7,7,19,12,1,1,158.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,4,33,0,12,45
Barbados Royals,NRJ Young,9cab5daf,8,48,39,1,4,123.08,"[8, 10, 14, 18]",4.0,24,5,0,40,1,2,0,0,0,0,1,10.0,1,0,0,0,0,80,3,8,91
Barbados Royals,Qais Ahmad,8d5d991e,9,5,15,0,0,33.33,"[7, 9, 12, 16]",4.0,24,9,0,35,2,2,2,0,0,0,1,8.75,0,0,0,0,-6,-1,59,0,58
Barbados Royals,J Bishop,66162077,10,13,8,1,1,162.5,"[2, 4]",2.0,12,4,0,26,4,1,0,0,0,0,0,13.0,1,0,0,0,0,23,-2,8,29
Barbados Royals,OC McCoy,529eb9e0,11,4,10,0,0,40.0,"[5, 11, 15, 20]",4.0,24,4,0,46,1,3,0,0,0,1,5,11.5,0,0,0,0,-6,-2,0,0,-2
St Lucia Kings,J Charles,09a9d073,1,30,18,5,1,166.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,64,0,0,64
St Lucia Kings,F du Plessis,3355b542,2,46,32,4,2,143.75,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,80,0,0,80
St Lucia Kings,S Descarte,b7b09ba5,3,4,2,1,0,200.0,[20],1.0,6,3,0,14,0,2,1,0,0,0,0,14.0,1,0,0,0,0,8,28,8,44
St Lucia Kings,SC Williams,afe57f7a,4,47,30,3,2,156.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,4,79,0,8,87
St Lucia Kings,Sikandar Raza,26d041c4,5,23,13,0,2,176.92,"[8, 10, 12, 14]",4.0,24,12,0,21,0,1,1,0,0,0,2,5.25,1,0,0,0,6,41,41,8,90
St Lucia Kings,RL Chase,3feda4fa,6,14,10,1,0,140.0,"[16, 18]",2.0,12,6,0,14,1,1,1,0,0,0,0,7.0,0,0,0,0,2,20,33,0,53
St Lucia Kings,RS Primus,6f4c73ce,7,21,14,0,1,150.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,0,0,27
St Lucia Kings,MW Forde,83d17bbc,8,0,1,0,0,0.0,"[1, 3, 5]",3.0,18,14,0,12,0,1,3,0,2,0,4,4.0,0,0,0,0,0,0,115,0,115
St Lucia Kings,K Pierre,a61bcb94,11,0,0,0,0,0.0,"[9, 11, 13, 17]",4.0,24,10,0,22,1,1,1,0,0,0,0,5.5,1,0,0,0,0,0,39,8,47
St Lucia Kings,AS Joseph,b0946605,12,0,0,0,0,0.0,"[4, 6, 19]",3.0,18,9,0,21,0,1,1,0,0,0,7,7.0,1,0,0,0,0,0,36,8,44
St Lucia Kings,CB Sole,469ccead,13,0,0,0,0,0.0,"[2, 7, 15]",3.0,18,7,0,40,1,3,1,0,1,0,6,13.33,0,0,1,0,0,0,34,12,46
