Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Glamorgan,KS Carlson,9e707e02,1,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2
Glamorgan,SA Northeast,7e4c8ba3,2,44,30,3,2,146.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,74,0,0,74
Glamorgan,WT Smale,97da28bd,3,25,15,4,0,166.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,4,49,0,8,57
Glamorgan,CD Fletcher,4af9f5d4,4,57,40,1,4,142.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,95,0,0,95
Glamorgan,CB Cooke,6755cd5c,5,13,11,1,0,118.18,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,17,0,8,25
Glamorgan,T van der Gugten,d99cc23a,6,4,9,0,0,44.44,"[1, 3, 5]",3.0,18,10,0,20,3,0,3,0,0,0,0,6.67,0,0,0,0,0,4,91,0,95
Glamorgan,AG Salter,1a45b864,7,2,3,0,0,66.67,"[9, 13]",2.0,12,2,0,27,0,3,0,0,0,0,0,13.5,0,0,0,0,0,2,-4,0,-2
Glamorgan,AW Gorvin,7d7233a9,8,10,7,1,0,142.86,"[7, 10, 14, 16]",4.0,24,6,0,30,2,1,1,0,1,0,0,7.5,0,0,0,0,0,14,39,0,53
Glamorgan,RAJ Smith,6daf5e8c,9,2,3,0,0,66.67,"[4, 11, 19]",3.0,18,5,0,32,4,1,0,0,0,0,1,10.67,1,0,0,0,0,2,3,8,13
Glamorgan,JP McIlroy,80e44dc5,10,0,0,0,0,0.0,"[2, 6, 17, 20]",4.0,24,7,0,39,2,3,2,0,1,0,0,9.75,1,0,0,0,0,0,65,8,73
Glamorgan,P Hatzoglou,6f95e5fa,10,2,1,0,0,200.0,"[8, 12, 15, 18]",4.0,24,4,0,30,3,0,0,0,0,0,0,7.5,0,0,0,0,0,2,4,0,6
Sussex,HD Ward,9f7932a7,1,7,5,0,0,140.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,7,0,28,35
Sussex,TGR Clark,ed8faea2,2,24,13,4,1,184.62,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,52,0,0,52
Sussex,OJ Carter,26db69e6,3,4,4,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,8,0,0,8
Sussex,RS Bopara,7ca5e05d,4,4,7,1,0,57.14,"[7, 9, 11, 13]",4.0,24,3,0,29,0,1,1,0,0,0,0,7.25,0,0,0,0,0,8,28,0,36
Sussex,Shadab Khan,9de62878,5,87,53,5,5,164.15,"[10, 12, 15, 17]",4.0,24,5,0,26,2,0,1,0,0,0,0,6.5,0,0,1,0,4,153,32,12,197
Sussex,MGK Burgess,715941c3,6,29,22,2,1,131.82,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,49,0,0,49
Sussex,JM Coles,9c643d7b,7,20,15,1,1,133.33,[8],1.0,6,2,0,12,1,1,0,0,0,0,0,12.0,1,0,0,0,2,32,2,8,42
Sussex,FJ Hudson-Prentice,932d3cc9,8,2,1,0,0,200.0,"[6, 20]",2.0,12,2,0,27,2,2,1,0,0,0,0,13.5,1,0,0,0,0,2,21,8,31
Sussex,A Karvelas,a5735bd3,10,0,0,0,0,0.0,"[2, 4]",2.0,12,4,0,19,3,0,0,0,0,0,1,9.5,0,0,0,0,0,0,4,0,4
Sussex,TS Mills,245c97cb,11,0,0,0,0,0.0,"[5, 14, 16, 18]",4.0,24,8,0,28,1,1,2,0,1,0,2,7.0,0,0,0,0,0,0,68,0,68
Sussex,BJ Currie,2ecd844a,12,0,0,0,0,0.0,"[1, 3, 19]",3.0,18,7,0,21,1,1,2,0,0,0,0,7.0,0,0,0,0,0,0,59,0,59
