Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Gujarat Lions,DR Smith,35205dfc,1,15,18,1,1,83.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,25,0,8,33,41,True,False,True,Right-arm medium,Right-hand bat
Gujarat Lions,BB McCullum,b8a55852,2,1,3,0,0,33.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,43,True,True,False,Right-arm offbreak,Right-hand bat
Gujarat Lions,SK Raina,1dc12ab9,3,18,15,2,1,120.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,32,0,8,40,38,True,False,False,Right-arm offbreak,Left-hand bat
Gujarat Lions,KD Karthik,c03f1114,4,2,4,0,0,50.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,2,0,26,28,39,True,True,False,Right-arm offbreak,Right-hand bat
Gujarat Lions,RA Jadeja,fe93fd9d,5,11,11,0,0,100.0,"[5, 7, 9]",3.0,18,5,0,28,2,1,1,0,0,0,2,9.33,0,0,0,0,0,11,30,0,41,36,True,False,True,Slow left-arm orthodox,Left-hand bat
Gujarat Lions,DJ Bravo,87e562a9,6,0,1,0,0,0.0,"[11, 15, 17, 19]",4.0,24,6,0,33,4,0,2,0,1,0,0,8.25,1,0,0,0,0,-2,64,8,70,41,True,False,True,Right-arm medium,Right-hand bat
Gujarat Lions,Ishan Kishan,752f7486,7,27,24,3,0,112.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,43,0,8,51,26,True,True,False,Legbreak,Left-hand bat
Gujarat Lions,JP Faulkner,808f425a,8,32,27,3,0,118.52,"[13, 16]",2.0,12,1,0,19,2,0,0,0,0,0,0,9.5,0,0,0,1,0,48,1,6,55,34,True,False,True,Left-arm fast-medium,Right-hand bat
Gujarat Lions,P Kumar,e938e1bc,9,15,13,2,0,115.38,"[1, 3, 20]",2.833,17,7,0,25,4,0,2,0,2,0,0,8.82,0,0,0,0,0,23,73,0,96,38,True,False,False,Right-arm medium,Right-hand bat
Gujarat Lions,DS Kulkarni,d2a989fc,10,6,4,0,0,150.0,"[2, 4, 6, 18]",4.0,24,9,0,28,2,0,1,0,0,0,0,7.0,0,0,0,0,0,6,36,0,42,36,True,False,False,Right-arm medium,Right-hand bat
Gujarat Lions,S Kaushik,1da489ff,11,0,0,0,0,0.0,"[8, 10, 12, 14]",4.0,24,10,0,20,1,0,3,0,0,0,1,5.0,0,0,0,0,0,0,93,0,93,29,True,False,False,Left-arm wrist-spin,Right-hand bat
Kings XI Punjab,M Vijay,4b57e452,1,55,41,6,0,134.15,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,89,0,0,89,40,True,False,False,Right-arm offbreak,Right-hand bat
Kings XI Punjab,MP Stoinis,d9273ee7,2,27,17,3,1,158.82,"[3, 12, 15, 18]",4.0,24,9,0,23,3,0,0,0,0,0,0,5.75,0,0,0,1,4,53,13,6,72,35,True,False,True,Right-arm medium,Right-hand bat
Kings XI Punjab,SE Marsh,508a1ea7,3,1,3,0,0,33.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,41,True,False,False,Slow left-arm orthodox,Left-hand bat
Kings XI Punjab,GJ Maxwell,b681e71e,4,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,-2,0,6,4,36,True,False,True,Right-arm offbreak,Right-hand bat
Kings XI Punjab,Gurkeerat Singh,6eb146d2,5,0,3,0,0,0.0,[10],1.0,6,2,0,8,0,0,0,0,0,0,1,8.0,1,0,0,0,0,0,2,8,10,34,True,False,False,Right-arm offbreak,Right-hand bat
Kings XI Punjab,DA Miller,d67d5f00,6,31,27,2,0,114.81,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,43,0,8,51,35,True,False,False,Right-arm offbreak,Left-hand bat
Kings XI Punjab,WP Saha,fe11caa6,7,33,19,4,0,173.68,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,59,0,8,67,40,True,False,False,,Right-hand bat
Kings XI Punjab,AR Patel,2e171977,8,0,2,0,0,0.0,"[4, 7, 11, 14]",4.0,24,12,0,21,2,0,4,0,2,0,1,5.25,0,0,0,0,0,-2,140,0,138,31,True,False,True,Slow left-arm orthodox,Left-hand bat
Kings XI Punjab,MM Sharma,759ac88f,9,1,2,0,0,50.0,"[2, 5, 16, 19]",4.0,24,7,0,32,2,1,3,0,2,0,0,8.0,0,0,0,0,0,1,102,0,103,36,True,False,False,Right-arm medium,Right-hand bat
Kings XI Punjab,KC Cariappa,edb3d4f8,10,1,3,0,0,33.33,"[6, 8, 13]",3.0,18,7,0,15,1,0,0,0,0,0,0,5.0,1,0,0,0,0,1,11,8,20,30,True,False,False,Legbreak,Right-hand bat
Kings XI Punjab,Sandeep Sharma,ce820073,11,1,1,0,0,100.0,"[1, 9, 17, 20]",4.0,24,11,0,31,3,1,1,0,0,0,1,7.75,0,0,0,0,0,1,36,0,37,31,True,False,False,Right-arm medium,Right-hand bat
