Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Delhi Daredevils,G Gambhir,bb345e0b,1,19,9,2,1,211.11,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,33,0,0,33
Delhi Daredevils,V Sehwag,8ba8195d,2,18,6,3,1,300.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,36,0,12,48
Delhi Daredevils,S Dhawan,0a476045,3,27,29,2,1,93.1,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,45,0,8,53
Delhi Daredevils,MK Tiwary,26e5cabf,4,36,29,5,0,124.14,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,60,0,0,60
Delhi Daredevils,TM Dilshan,5bdcdb72,5,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,-2,0,16,14
Delhi Daredevils,KD Karthik,c03f1114,6,56,32,4,3,175.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,104,0,0,104
Delhi Daredevils,MF Maharoof,ab89348d,7,20,13,4,0,153.85,"[5, 7, 9, 18]",4.0,24,11,0,27,1,1,1,0,1,0,6,6.75,0,0,0,0,4,40,46,0,86
Delhi Daredevils,B Geeves,50758325,7,0,0,0,0,0.0,"[2, 4, 11, 15]",4.0,24,7,0,50,9,1,1,0,0,0,1,12.5,2,0,0,0,0,0,26,16,42
Delhi Daredevils,VY Mahesh,93a17209,8,0,0,0,0,0.0,"[6, 8, 13, 20]",4.0,24,11,0,36,1,4,4,0,1,0,0,9.0,0,0,0,0,0,0,127,0,127
Delhi Daredevils,A Mishra,6b19d823,9,0,0,0,0,0.0,"[10, 12, 14, 16]",4.0,24,8,0,23,0,1,1,0,0,0,0,5.75,0,0,0,0,0,0,37,0,37
Delhi Daredevils,GD McGrath,ee7d0c82,10,0,0,0,0,0.0,"[1, 3, 17, 19]",4.0,24,8,0,39,7,0,0,0,0,1,0,9.75,0,0,0,0,0,0,8,0,8
Mumbai Indians,ST Jayasuriya,f233bbb4,1,66,42,6,5,157.14,"[10, 12, 14, 18]",4.0,24,4,0,35,2,1,0,0,0,0,0,8.75,0,0,1,0,4,132,4,12,148
Mumbai Indians,SR Tendulkar,d2c2b2d5,2,18,16,3,0,112.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,30,0,0,30
Mumbai Indians,DR Smith,35205dfc,3,17,17,2,0,100.0,"[9, 11, 13]",3.0,18,7,0,22,3,0,2,0,1,0,1,7.33,1,0,0,0,0,25,65,8,98
Mumbai Indians,RV Uthappa,1c17e270,4,46,22,5,2,209.09,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,88,0,0,88
Mumbai Indians,AM Nayar,a45a5e8d,5,1,3,0,0,33.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1
Mumbai Indians,SM Pollock,88fccd6c,6,16,15,2,0,106.67,"[1, 3, 15]",3.0,18,7,0,33,4,2,0,0,0,0,0,11.0,0,0,0,0,0,24,5,0,29
Mumbai Indians,DS Kulkarni,d2a989fc,7,0,0,0,0,0.0,"[6, 8, 17]",3.0,18,6,0,26,3,1,0,0,0,0,0,8.67,0,0,0,0,0,0,6,0,6
Mumbai Indians,SD Chitnis,facb9086,7,3,4,0,0,75.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,3,0,8,11
Mumbai Indians,A Nehra,96fd40ae,8,0,0,0,0,0.0,"[2, 4, 16, 20]",3.833,23,8,0,30,5,0,1,0,1,0,0,7.83,0,0,0,0,0,0,41,0,41
Mumbai Indians,PR Shah,0aadc906,8,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2
Mumbai Indians,A Nel,2503e881,9,0,0,0,0,0.0,"[5, 7, 19]",3.0,18,7,0,31,3,2,1,0,0,0,0,10.33,0,0,0,0,0,0,30,0,30
