Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Dhaka Dynamites,E Lewis,0ebfb1ad,1,44,18,2,5,244.44,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,92,0,0,92
Dhaka Dynamites,Shahid Afridi,0dc00542,2,37,17,1,5,217.65,"[6, 8, 10, 12]",4.0,24,18,0,12,2,0,4,0,0,0,0,3.0,0,0,0,0,6,81,132,0,213
Dhaka Dynamites,CS Delport,afa78c3a,3,0,1,0,0,0.0,[18],1.0,6,2,0,10,1,0,0,0,0,0,3,10.0,4,0,0,0,0,-2,2,36,36
Dhaka Dynamites,KA Pollard,a757b0d8,4,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,8,8
Dhaka Dynamites,Shakib Al Hasan,7dc35884,4,18,11,2,1,163.64,"[7, 9]",2.0,12,2,0,10,0,0,0,0,0,0,0,5.0,1,0,0,0,4,36,6,8,50
Dhaka Dynamites,SP Narine,9d430b40,5,0,0,0,0,0.0,"[3, 5, 11, 13]",4.0,24,18,0,10,1,0,3,0,1,0,0,2.5,0,0,0,0,0,0,111,0,111
Dhaka Dynamites,Mosaddek Hossain,8919756f,6,0,0,0,0,0.0,[1],1.0,6,2,0,7,1,0,0,0,0,0,0,7.0,0,0,0,0,0,0,2,0,2
Dhaka Dynamites,Jahurul Islam,6752c57b,7,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,20,20
Dhaka Dynamites,Abu Hider,31803fac,8,0,0,0,0,0.0,"[2, 4, 14, 16]",4.0,24,9,0,23,2,0,2,0,0,0,0,5.75,0,0,0,0,0,0,63,0,63
Dhaka Dynamites,Khaled Ahmed,5dbdecf1,9,0,0,0,0,0.0,[20],1.0,6,3,0,7,1,0,0,0,0,0,0,7.0,0,0,0,0,0,0,3,0,3
Dhaka Dynamites,Mohammad Shahid,c285c86e,10,0,0,0,0,0.0,"[15, 17, 19]",3.0,18,8,0,21,2,1,0,0,0,0,0,7.0,0,0,0,0,0,0,10,0,10
Sylhet Sixers,MD Gunathilaka,509a7ca1,1,15,9,3,0,166.67,[7],1.0,6,2,0,10,2,0,0,0,0,0,0,10.0,0,0,0,0,0,27,2,0,29
Sylhet Sixers,WU Tharanga,7ed9fd56,2,1,2,0,0,50.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1
Sylhet Sixers,Sabbir Rahman,7147f314,3,1,5,0,0,20.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1
Sylhet Sixers,Nasir Hossain,6eea0b32,4,10,14,1,0,71.43,[6],1.0,6,3,0,11,1,1,0,0,0,0,0,11.0,1,0,0,0,0,14,3,8,25
Sylhet Sixers,RA Whiteley,d346d939,5,6,6,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,0,0,10
Sylhet Sixers,Nurul Hasan,d365d463,6,8,14,0,0,57.14,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-4,4,0,0,4
Sylhet Sixers,PWH de Silva,a97c8ec2,7,8,10,1,0,80.0,[8],0.833,5,0,0,20,0,3,0,0,0,0,0,24.01,0,0,0,0,0,12,0,0,12
Sylhet Sixers,TT Bresnan,58043739,8,2,10,0,0,20.0,"[1, 5]",2.0,12,8,0,20,0,2,2,1,0,0,6,10.0,0,0,0,0,-6,-4,64,0,60
Sylhet Sixers,Abul Hasan,5c756df3,9,30,26,3,1,115.38,[3],1.0,6,3,0,10,2,0,0,0,0,0,1,10.0,0,0,0,0,0,52,3,0,55
Sylhet Sixers,Mohammad Sharif,1ec36a1e,10,0,4,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2
Sylhet Sixers,Taijul Islam,9d1d34bd,11,16,20,1,0,80.0,"[2, 4]",2.0,12,3,0,35,0,5,0,0,0,0,0,17.5,0,0,0,0,0,20,-3,0,17
